review_text,review_stars,title
"Very disappointed with the overall quality of the book. The binding is 'eh' at best. The pages are thin.The printing... The printing is terrible. Completely black and white (the material is dry enough as it is). It would not be hard to add a little color (the chapter titles, headers, etc) and it would go a long way. The print job looks like they used a 40 year old dying printer. Little splotches everywhere. Text looks fuzzy in places.The fact that I have to pay $170 for a book of very low quality is sad. Will update the review after this semester when I actually go through the content. I don't envision my rating changing by more than a star in either direction due to how poorly made the book is.",2.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
This is now the third textbook I have had exposure to on this topic and I must say it is the best I have had so far. This book is very approachable and clearly lays out the concepts presented. The textbook provides a good amount of motivation for each topic before getting to a key theorem. The first 3 chapters are wordy but it gets better after that. For anyone looking for an introductory book on probability and statistics this one is your best option! My only complaint about this book is the section on transformations was lacking. Transformations is probably one of the hardest topics in statistics and the author really blew through this section without enough explanation or examples. Other than that this is a very well written text.,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"This is great book for someone with a background on mathematics and statistics who wants to deepen their knowledge on the history on the development of statistics as a scientific field. There a many real world examples and useful discussions on how statistics and probability can become helpful in answering business questions.If you don’t have a good background in mathematics, this book may not be for you. I would say a recent exposure to calculus and multivariate calculus is needed to feel comfortable with the book and be able to enjoy it.",5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"Its okay, I didnt use it very much but it looks like it covers the usual stuff pretty well. There are better books on this subject.",4.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
The Kindle edition does not include figures and has missing/incorrect formatting for many formulas (ex. does not show the summation symbol). The book seems like it would be great in print.,1.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
Subject is well communicated and is an excellent choice for Mathematical Statistics.,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
Very good textbook!,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
great,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
Avoid this book. It contains very sloppy writing.,1.0 out of 5 stars,APÂ® Statistics Crash Course Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course)
doesn't give enough practice on each concept,1.0 out of 5 stars,APÂ® Statistics Crash Course Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course)
This item came earlier than expected for a Post Doc.  He was very satisfied with the delivery and the book.,5.0 out of 5 stars,Introduction to the Practice of Statistics
The price does not include access to the data sets referenced in this book. This should have been clear upfront!,3.0 out of 5 stars,Introduction to the Practice of Statistics
Teaching myself,5.0 out of 5 stars,Introduction to the Practice of Statistics
"The book refers to data files in the examples and exercises that I do not have access to.  There is no companion website for downloading resources. Achieve is also not currently available for this title.  The 9th edition, on the other hand, does have a companion website.",1.0 out of 5 stars,Introduction to the Practice of Statistics
Awfully formatted. Do not buy the ebook. Not worth it. Barely readable.,1.0 out of 5 stars,Introduction to the Practice of Statistics
"EDIT: After using this book for class, I will repeat, AVOID THIS BOOK and especially avoid XL Miner. I did like the chapter on Naive Bayes. The rest is written poorly. The worst part though is the use of Analytic Solver XLminor Excel add-on. Do not work as expected, support info is lousy, ""live chat"" is actually an email you have to wait for a reply. The book requires you to use XL minor for the problems at the end of chapters, but it seems like there is always missing info, sheets, and instructions in the provided excel files. It will literally tell you to refer to sheets that do not exist in the workbook. It will then tell you to do a partition on the data to only find out your student license limits you from doing as instructed. But you can upgrade for $2000!! Stay away from this book, but even more importantly, STAY AWAY FROM ANALYTIC SOLVERS for Excel.Book is not written very clearly and some sentences make an absolute mess of syntax and require being re-read multiple times. It definitely assumes you have a firm grasp of statistical concepts and vocabulary (they will use a lot of interchangeable synonyms throughout). It's based on using XLminer which is just as much of a headache and a pain. Look in Excel add-ons for XLminer and read those reviews to get a better picture. The authors do not explain how to use XLminer very well and there are many issues when using on Excel 365 online. I'll be removing XLminer as soon as my classes are done. This book was required for a course, but there is better material out there.",2.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
Excellent book to whom uses XLMiner software. The author explains in a easy manner what are the main features employed by the Industry in Data Mining using XLMiner as add in in Excel spreadsheet. Highly recommended book to whom wants to use XLMiner.However I would recommend the author to include more examples in the use of the add-in.,4.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"Covers more stuff than a similar book called ""Data Mining for Business Intelligence ..."". Slightly more technical, but still focuses on qualitative traits of common DM techniques. Statistics and implementation details are not the emphasis of the book.",4.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"I would avoid any class that requires this textbook. As someone who read this book as a part of an elective for my MPAcc program, I can safely say that this book is not intended for anyone that doesn’t already have a solid foundation of data mining.",2.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
This book makes data mining much easier to comprehend. The examples are thorough and the writing style is simple to understand such a difficult topic. Would recommend!,4.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"It's easy enough to skim through this book and use it as a guide to the stats functions of the software, but if you want to take a deeper dive into the subject matter, the information is there for you as well. There is really no ""fluff"" in this book, and I'll be keeping it as a reference.",5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"I used the book as a textbook for my class ""Data Mining for Business"" and I am very satisfied. The examples are rich, concepts are explained in a non-technical way and are easy to follow. For the class, I used R instead of XLMiner without any problems for the students and teaching process.",5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"I'm using this book for class and honestly the examples are okay, but they don't do a good job of explaining how to execute them in excel using xl miner.",3.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
"It's okay. You have to realize its written to support commercial software. It was required reading for a class, and I don't think I could have followed the concepts without an instructors help. Its written in such a way you would think the author(s) were really trying to impress themselves with their vocabulary, and how complex they could make trivial tasks seem.",2.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
This is pretty complex for data mining rookies.,4.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications with XLMiner
Thus is a must for this in s class.,5.0 out of 5 stars,Study Guide to Accompany Salkind and Freyâ€²s Statistics for People Who (Think They) Hate Statistics
So helpful! A great partner to the book.,5.0 out of 5 stars,Study Guide to Accompany Salkind and Freyâ€²s Statistics for People Who (Think They) Hate Statistics
Study guide but answers are missing!,2.0 out of 5 stars,Study Guide to Accompany Salkind and Freyâ€²s Statistics for People Who (Think They) Hate Statistics
"This is an almost flawless textbook - the content is 99.00 percent accurate.  There are a few errors, which my professor caught - who has a doctorate in Mathematics, during lectures.  I might have caught them as well but this textbook and its companion ALEKS homework and testing interface is one of the best I have experienced as an online tech student.  So many publishers run rough shod over their writer's text - which they should not touch, and most publishers do not QA their content.  Many textbooks for computer studies are rife with errors.  So much so that if a professor is going to use a particular author and publisher, I won't take the class.  But this is the first textbook I have ever encountered that is nearly flawless.  That stated, you know, statistics is not exciting but it is fun to begin to master it.  McMillan is the publisher.  There should be awards for textbooks which achieve this kind of high level of clear, accurate instructing content.",5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"As far as text books go this one is decent. A couple of examples I’ve seen are a little confusing but that could also be chalked up to the fact the statistics isn’t my best subject.One minor issue is that I’ve noticed a fair amount of grammatical/spelling mistakes. This doesn’t really take away from understating the content but if you are any bit nit picky like myself, it’s slightly annoying.",4.0 out of 5 stars,Elementary Statistics: A Step Step Approach
I rented a book and it came with some water damage. It's no big deal but I just don't want it coming back to me when I ship it back at the end of my semester.,4.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"I've barely used it, but at least I have it for reference.  Can't beat the price for rental. I'm old school. We used to pay $300 - $400 for each book.",5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"Says its a hardcover but received a looseleaf type of format instead. Was written in, a little torn, but did the job. Just was annoying to deal with as i wasnt expecting it to be in the format it was in and didnt have an extra binder.",2.0 out of 5 stars,Elementary Statistics: A Step Step Approach
Great price,5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
Is good  . My daughter  use this book for college.. really happy to be able to rent it from Amazon. Thanks..,5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"Used this book for statistics and was the best option for my learning career, was very satisfied and was also easy to understand",5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"Just received my book and love the easy access to get textbooks ! But Just want to point out some previous damage that was obvious when I got it now, so it will not fall back on me when I do return the rental.",3.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"My rental came early and is in excellent shape! For the price, I would totally recommend!!!",5.0 out of 5 stars,Elementary Statistics: A Step Step Approach
"100% recomendable , ayuda muchísimoA los estudiantes que vayan a tomar esta clase de estadísticas 100%; o si van a mitad de trimestre , obténgalo ya.",5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
"Amazing book. Bought it for preparation for static’s class. It was amazing and gave me the confidence I needed when starting class. Definitely referred back to it during my course. It is a must have. I just finished my course with an “A”. I highly recommend this for supplemental material! Great buy! You will not be disappointed! Just buy it and get your “A”, I did!",5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
"I dropped College Statistics 2023 twice because I couldn't follow the material. I bought this book and worked through all the exercises and made notes on the theory, then signed up for Stats again. I just took my final exam and passed the class with an A. There's no way I would have made it if I had not studied this book first. Although it did not cover all the topics from my class, it gave me enough of a background that I could be confident that I could understand the material, even when it wasn't being explained very well.  I am very happy and satisfied with this purchase.",5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
"The explanation is not complicated, this is what I actually want.",5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
Its neat but must be seconds as i have found calculations that are incorrect in the answer key.,3.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
This has been very helpful for my child and the lessons are written in plain English. That makes it easy to break down some of the fundamentals of Statistics.,5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
I bought this book to use while taking an online statistics class. It was very useful and made statistics much easier to understand! I highly recommend anyone who is taking an online statistics class to invest in this book to break down the concepts and practice their statistics calculations!,5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
"We like the Practice Makes Perfect series so we ordered the Statistics from this series. Unfortunately, we had to return the book because inside was printed upside down and in reverse order. I hope they cans sell us a properly printed version.",2.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
Liked it gave me examples,5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
One of the best works on statistics I have seen in a while.  I recommend it to all of my students.,5.0 out of 5 stars,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill))
terrific book. easy to read. great info.,5.0 out of 5 stars,Mathletics: How Gamblers Managers and Fans Use Mathematics in Sports Second Edition
"This is a great book for anyone who is interested in studying sports through a data-driven perspective. The book covers in detail topics around Baseball, Football, and Basketball, but also briefly discusses analytics components of soccer, hockey, volleyball, golf, and even e-sports. Finally, it concludes with a section on sports gambling.The book is perfect for sports lovers who also want to get introduced to data analytics and statistics. The sports problems presented cover linear algebra, network analysis, Bayesian statistics, regression analysis,  Monte Carlo simulations, some basic probability theory, and many more. There is even a whole section devoted to methods, which target readers who want to delve deeper.I did not read the first edition of the book, but the authors explain that this version includes 17 new chapters.Overall a perfect and fun introductory book to sports analytics!",5.0 out of 5 stars,Mathletics: How Gamblers Managers and Fans Use Mathematics in Sports Second Edition
Book arrived slightly damaged,2.0 out of 5 stars,Mathletics: How Gamblers Managers and Fans Use Mathematics in Sports Second Edition
It tells you what's going on in world of sport analytics. Not a good enough guide to show you step by step how to compute your own analytics. Not enough math background information.,3.0 out of 5 stars,Mathletics: How Gamblers Managers and Fans Use Mathematics in Sports Second Edition
"This is great books to for college students but not for beginners. I am a beginner taking courses at community college. This will help me prepare for understanding the statistics data. For me, it was worth buying for, highly recommended. Thanks Seller.",5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
+ number of solved problems+ repeating formulas in problems-/- some small irritating faults,4.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
I wanted to find a reference book that could focus on working on problems to help me understand concepts. Went through a few other titles that only offered partial or confusing explenations. Lucky enough to have found this book. Highly recommend,5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
"The e-version is plagued with erros like the following: ""The seare consideredin Chapter 10.""; instead of ""These are considered in ..."". You can find many of these errors in each and every page of the e-book, an issue that keeps you guessing all the time. Has anybody proof-checked this version!?.",2.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
Very good,5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
"I made it almost through chapter 3. With masters' degrees in biochemistry and computer science, these chapters were very easy. So many of the exercises were provably wrong that I did not trust to move into the later chapters where I expected to actually learn something. I have had good luck with Schaum's outlines in the past, but this one is definitely not carrying the torch!",1.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
"This book is not for a beginning level statistics class. Not even close. Very little information that actually teaches how to master the problems in the book. Plus, the problems look like they are something that NASA would have on a math test.Nope. Not helpful at all. I returned it.",1.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
"The book is clear and comprehensible,It looks like a big and complicated book, but frankly if you have a minimum knowledge in statistics and probabilities you will find it easy and simple to follow. And it will help you update your skills and clarify some parts you had difficulties with (for me it was the issues surrounding sampling).The exercises are clear, well explained, with the solutions laid out right after the questions.I definitely recommand it.It's basic to medium statistics, not a very advanced level.",5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
Eu recebi hoje. Foi acrescentado muito mais exercícios em relação à primeira edição em língua portuguesa.,5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
Clean book delivered on time and in excellent shape. Thank you.,5.0 out of 5 stars,Schaums Outline of Statistics Sixth Edition (Schaums Outlines)
Meh,3.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
Need this book for my daughter's college class.,5.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
Great book. I received great customer service. In great new condition. I would say you do need statistics background or a statistics book to understand biostatistics.,5.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
It's in q good condition except there was no CD. I didn't expect one thou it would have been nice to have one.,4.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
"the book is good considering it is bios statistics, HOWEVER I am missing pages in the book. missing pages in Chapter 8 and 9. A total of 16 pages. Right in the middles of class can not send back.",3.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
Very good book in a super great condition and good price. Seller is super nice! She personally writes a thank you on the bottom of the receipt which I thought was cute!,5.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
The book is nice. The class is not.,4.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
Very helpful textbook,5.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
The description for new does not inform you that you definitely DO NOT get the access code needed for the accompanying lab.  Your professor will likely send you a link to the lab which also gives you access to this e-book for have this price.  DO NOT waste your money!!!!,1.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
Excellent!!!!,5.0 out of 5 stars,Biostatistics for the Biological and Health Sciences
The author explains the concepts of automatas very good in the earlier chapters. But towards the end around ch9+ it was harder to understand the concepts.,4.0 out of 5 stars,An Introduction to Formal Languages and Automata
"At first I had debuts about just another required school book but this one was actually better than most lectures I watched. The book's examples are actually followable and you can walk though examples to understand different algorithms (DFA, NFA, PDAs, TM).",4.0 out of 5 stars,An Introduction to Formal Languages and Automata
"It is difficult, but useful. I had got a lot of problems in subject of FLnA, but now I can solve exercises alone too. What I dislike? Nothing, This book is good as it was written in the ""Big Brother"" 's book. I like this book, because it has got an other aspect than our book in Hungary. It is super.",5.0 out of 5 stars,An Introduction to Formal Languages and Automata
Needed this text book for an engineering graduate class. It’s old but had some good information.,4.0 out of 5 stars,An Introduction to Formal Languages and Automata
"I rented this textbook for my 4000 level Advanced Discrete course. The book is horrible and littered with errors. The topics are poorly expanded on and sometimes assume prior knowledge not covered in the book.Exercises in edition 6 are just minor modifications and additions on edition 5, but the solutions don’t always seem congruent with the exercises. My instructor has found errors in both the exercises and solutions.",2.0 out of 5 stars,An Introduction to Formal Languages and Automata
Good!,4.0 out of 5 stars,An Introduction to Formal Languages and Automata
Bought this book for college,5.0 out of 5 stars,An Introduction to Formal Languages and Automata
Sometimes it has excellent explanations but most of the time... It is just ok.,3.0 out of 5 stars,An Introduction to Formal Languages and Automata
"This is the recommended book at my grad school but studying from it is incredibly difficult and easy to miss vital details. The only possible use for this book is to use the examples and exercises to practice for your mid-term and finals.You'd be a robot if you did that but do you really have a choice? If you do, then get another text book This book isn't student-friendly.",1.0 out of 5 stars,An Introduction to Formal Languages and Automata
Excellent!,5.0 out of 5 stars,An Introduction to Formal Languages and Automata
"I used this book, as reference while designing a study.  I was able to find the information needed to successfully choose a research design.",4.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
Very thorough and easy to read,5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"It's a good but it is a very hard read! Be prepared with coffee, a highlighter and a pen!! And be prepared to read information over and over until it makes sense.",3.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"This is a fantastic, well-rounded primer on both concepts and methods of foundational social science research practices. An invaluable addition to my library as a new social scientist.",5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
Great text.  Ships to HI.,5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"We used this textbook in a quantitative research methods course, and it was not fun. The professor, who has a doctorate in statistics and works in stats every day actually told us not to read certain chapters because they were confusing. She provided alternative materials.I am also very expert at using Excel, but I found Black's Excel exercises to be difficult to follow and poorly set up.If you have another alternative, I'd opt for that instead of Black.",1.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"This book is aimed at students in the social sciences, education and related subjects who have only a basic background in statistics and quantitative research design.  The emphasis is on the design and execution of research projects, and includes issues of planning and sampling, measurement, choice of statistical model, and interpretation  of results.  Frequently, the topics research design, measurement and statistics tend to be covered in three separate texts and any links are left to the struggling student or novice researcher, who too often finds it difficult to integrate these.  The aim of this book is to encourage researchers to consider all the assumptions and their interactions when making decisions during the planning of research.  They need to take into account the interrelationships between 'technologies' when designing the structure of the study, creating measuring instruments, collecting data, selecting statistical tools, and interpreting the results.  Therefore, the statistical tests are not just after-the-fact, but are used as part of the planning process to help make such decisions as sample size and desired reliability of instruments.The titles of the chapters are: Part I: Introduction to Research Design 1 The Nature of Enquiry 2 Beginning the Process 3 Initial Sources of Invalidity and Confounding 4 Basic Designs 5 Identifying Populations and Samples 6 Additional Sources of Confounding by the Measurement Process and  Interactions 7 Refining the DesignsPart II: Measurement Design 8 Principles of Measurement and Collecting Factual Data 9 Measuring Attitudes, Opinions and Views 10 Measuring Achievement 11 Evaluating Data Quality: Determining Instrument Reliability and ValidityPart III: Turning Data into Information Using Statistics 12 Descriptive Statistics Using a Spreadsheet 13 Probability and Statistical Significance 14 Power of Statistical Tests  Part IV: Ex Post Facto, Experimental, and Quasi-experimental Designs:  Parametric Tests 15 Comparing Two Groups: t-test 16 One-way Analysis of Variance: ANOVA 17 Factorial Designs 18 Randomised Block Designs and Analysis of CovariancePart V: Non-Parametric Tests: Nominal and Ordinal Variables 19 Nonparametric Tests: One- and Two-Sample 20 Nonparametric Tests: Multiple- and Related-SamplesPart VI:  Describing Non-causal Relationships 21 Correlation and Association 22 Regression",5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"Unfortunately, this text was required for a quantitative course. Again, unfortunately, it was published in 1999 and the information on the use of Excel was not applicable to 2007. In addition, the content was not easy to follow. The feedback from other classmates was similiar to my experience. By the way this was for a graduate course.OH",1.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"There should be a table of contents of this book on theweb. If I had known it, I would not have ordered this book.The title and the contents of this book are really mismatching.  I thought the book was about more practical applications of quantitative research methods to the social sciences.  In reality, however, the book is about elementary-level statistics assisted by a simple computer software, accompanied by an introduction to social research methodology.",2.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
Needed it for class that had already started.  I was pleased at how fast it was delivered and it was in perfect condition.,5.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
I needed a book for a college course. This was a good price compared to buying a book that I dont want so not going to keep it and selling it back for less than half of what I bought it for just a few months earlier. The book was in good condition so no complaint,5.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
Needed for a class and it fulfilled my needs,5.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
loved this book. it is easy read with lots of examples  using excel and minitab. I loved the solutions to questions.,5.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
"Was cheaper than paying the publisher directly, effortless to activate.",5.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
I have one of the earlier versions of this book and it is way better. No excel files with this one (links take you to dead space) and topics are not clearly explained. Also lots of omissions like uniform distribution topics.,1.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
"Bought a new version of this book and received a very badly damaged one, no issues to the box. I requested a replacement, which arrived even more damaged than the first.",1.0 out of 5 stars,Basic Business Statistics: Concepts and Applications (Whats New in Business Statistics)
Exactly what I needed,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
"It’s a statistics book for behavioral sciences. Not something I’m overly excited about, but (and this is an important but) it is an amazing book that helped me learn (actually learn) the material. We’ll written, interactive, easy to follow, and I still use it as a reference for other material.I gave it 4 stars because it can be confusing to hop back a few chapters to remember a step and the text is small in some areas and very hard to read after an hour or so.",4.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Exact same online course book in paperback love paper back books,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Did I use this book? Sadly yes. Did I enjoy it? No. Did my professor like seeing the panicked look on our faces as we did our exams? Also sadly yes. I'm just glad I'm done with Stats and using this book,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Perfect for my class! I will say the book was pretty pricey!,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
The book doesn’t come with the access card and Amazon can’t do anything about it. We purchased it new as opposed to used or renting to make sure the card was included.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
I never took a stats course before so this book was an amazing tool to do practice problems and I thought it explained statistics in a very simple and efficient manner. It just takes a long time to get through the chapters.,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Said it was like new. It is destroyed.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
I wish it was available through all kindle apps but it is not.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Book came in great condition but I returned it because it does not come with Mindtap access title is very misleading,2.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
"Review not about the content of the exercises but the quality of the physical book which had been shipped.Book had obvious discolouration, cover tarnished and dog-eared. Seems much more like a second hand book rather than a new book despite the condition listed as 'new'.Inside the book pages were damaged with a crease.Very disappointed with the quality of this book.",1.0 out of 5 stars,Statistics for Business and Economics Global Edition
Muy bien explicado y muchos ejemplos para terminar de entender y aplicar los conceptos,5.0 out of 5 stars,Statistics for Business and Economics Global Edition
"The author clearly works to set readers'/students' minds at ease reminding them that basic statistics use basic mathematics. The book would work very well in a beginning statistics course or other facilitated learning experience with a knowledgeable instructor. Students who have a fear of statistics will find this book much more user friendly than many others. However, they still may need more support than the book used independently may give them.",4.0 out of 5 stars,Statistics Translated: A Step--Step Guide to Analyzing and Interpreting Data
The book is very user friendly. I am teaching myself statistics and this book is very understandable.,5.0 out of 5 stars,Statistics Translated: A Step--Step Guide to Analyzing and Interpreting Data
I bought a new copy and the back pages came a little torn and folded. A bit disappointed but I won't die so 4 stars.,4.0 out of 5 stars,Statistics for the Behavioral Sciences
Great for class,5.0 out of 5 stars,Statistics for the Behavioral Sciences
Mandatory for class.  Other than that I would not have got it.,3.0 out of 5 stars,Statistics for the Behavioral Sciences
Book was in great quality.. I still hate math to my core and rather pluck my eyes out... but book was in great shape !,5.0 out of 5 stars,Statistics for the Behavioral Sciences
Very well written.  This book is great for beginners.  It doesn't assume that you already have knowledge.  The book truly guides you through step-by-step.,5.0 out of 5 stars,Statistics for the Behavioral Sciences
"I bought both the kindle version and the print version of this text. The text book is well written and designed, however, the print quality on every-other page is poor. The print font is smeared or slightly blurry, and while legible, it makes me feel like I need reading glasses. When I spend $130 dollars on a text book, I expect the print quality to be perfect. Wish I had skipped the hardcover print version of this text and just stuck with digital.Photo shows a blurred page compared to a nice, crisp one.",2.0 out of 5 stars,Statistics for the Behavioral Sciences
Do not purchase this book on Kindle if you need it for homework questions. The data tables are unreadably small and I had to reach out for assistance from others in the class with a hard copy to share what is actually printed.,1.0 out of 5 stars,Statistics for the Behavioral Sciences
"This kindle edition is the first I have encountered where is it not just as good as a physical copy. The charts in this book, if they are included, show up as just a few pixels and there is no way to zoom in without it being extremely pixilated. Additionally, is it missing charts throughout. I would avoid this option for purchasing until these issues are fixed.",2.0 out of 5 stars,Statistics for the Behavioral Sciences
"Amazon should not even be offering the Kindle version of this text, it's ridiculous that it's available without VITAL information included and that it's been pointed out by other reviewers and not corrected.  The tables within the chapters are necessary for understanding information and provide details not always included within the written information.  I cannot use the text for my class without access to the tables and spent way too much time looking for information and not understanding why I couldn't find it only to realize it's because the text does not include vital information.  I don't have time to order another version and am unsure of how I'm going to move forward.",1.0 out of 5 stars,Statistics for the Behavioral Sciences
"The text book is well-written, but the charts (which are heavily featured) are unreadible on the Kindle version.",1.0 out of 5 stars,Statistics for the Behavioral Sciences
"This book is written very clearly. I needed it to refresh myself before taking a more advanced stats class, and I find myself using this book to help keep concepts in my head even as I learn more advanced topics. Each section is a pretty quick read if you're a little familiar with the topic and very easy to read if you're learning it for the first time. I'll keep this book as a reference for the future, for sure.",5.0 out of 5 stars,Practical Statistics For Educators
"I use this book weekly. Easily understood, excellent examples. Best book for education stats.",5.0 out of 5 stars,Practical Statistics For Educators
Arrived quickly and in perfect shape. Hated the book though.,5.0 out of 5 stars,Practical Statistics For Educators
This is a great resource for those who need to understand statistics but aren't mathematicians or statisticians.,5.0 out of 5 stars,Practical Statistics For Educators
Valuable resource!  Highly recommended.,5.0 out of 5 stars,Practical Statistics For Educators
This book walks you through pretty well. The answers could be walked through and explained better but you get the process.,4.0 out of 5 stars,Using SPSS for Windows and Macintosh (7th Edition)
"The book does a good job at explaining statistical concepts and steps in SPSS. However, the authors or editor failed to truly update the book. In this 7th edition, one can still find outdated terms such as ""floppy disk."" There are also syntactical mistakes and mismatch in some steps --this can be a turn off for some people such as myself. Given the high cost of this book, I expected the product to be of the highest standards; unfortunately, I was not impressed.Jolie",3.0 out of 5 stars,Using SPSS for Windows and Macintosh (7th Edition)
"My review is positive, do not misunderstand me, but for the price, I did not find a difference in the 6th and 7th edition. If allowed by your professor go for the 6th edition. The information and procedures are the same.",4.0 out of 5 stars,Using SPSS for Windows and Macintosh (7th Edition)
